"FIPS","Year","Age","Pop","MOE"
"0900944560",2016,"65 years and over:Not Well",13,39.0384425918863
"0900944560",2016,"65 years and over:Not at All",6,34.6987031457949
"0900944560",2016,"65 years and over:Very Well",167,79.7370679169983
"0900944560",2016,"65 years and over:Well",45,45.4972526643093
"0900944560",2016,"Total 18 to 64 years Native",8550,375
"0900944560",2016,"Total 5 to 17 years Native",3623,357
"0900944560",2016,"Total 65 years and over Native",3761,309
"0900944560",2016,"Total:Native",15934,602.955222218035
"0900944560",2016,"Total:Not Well",94,85.246700815926
"0900944560",2016,"Total:Not at All",37,77.0713954719908
"0900944560",2016,"Total:Very Well",1093,240.004166630498
"0900944560",2016,"Total:Well",259,112.964596223773
"0900946520",2016,"18 to 64 years:Not Well",1261,336.747680021704
"0900946520",2016,"18 to 64 years:Not at All",507,249.753878848758
"0900946520",2016,"18 to 64 years:Very Well",6062,694.668985920633
"0900946520",2016,"18 to 64 years:Well",1900,317.225471865044
"0900946520",2016,"5 to 17 years:Not Well",96,71.8401002226472
"0900946520",2016,"5 to 17 years:Not at All",48,86.8101376568428
"0900946520",2016,"5 to 17 years:Very Well",1402,362.098053018792
"0900946520",2016,"5 to 17 years:Well",254,112.614386292338
"0900946520",2016,"65 years and over:Not Well",525,160.040619843838
"0900946520",2016,"65 years and over:Not at All",102,87.6413144584219
"0900946520",2016,"65 years and over:Very Well",843,183.964670521272
"0900946520",2016,"65 years and over:Well",430,126.055543313255
"0900946520",2016,"Total 18 to 64 years Native",29543,1038
"0900946520",2016,"Total 5 to 17 years Native",5818,608
"0900946520",2016,"Total 65 years and over Native",7724,540
"0900946520",2016,"Total:Native",43085,1318.60077354748
"0900946520",2016,"Total:Not Well",1882,379.701198312568
"0900946520",2016,"Total:Not at All",657,278.556995963124
"0900946520",2016,"Total:Very Well",8307,804.688138349261
"0900946520",2016,"Total:Well",2584,359.449579218004
"0900946940",2016,"18 to 64 years:Not Well",9,32.6036807738022
"0900946940",2016,"18 to 64 years:Not at All",6,31.0966236109324
"0900946940",2016,"18 to 64 years:Very Well",611,201.062179437108
"0900946940",2016,"18 to 64 years:Well",116,66.9850729640567
"0900946940",2016,"5 to 17 years:Not Well",19,39.2810386828047
"0900946940",2016,"5 to 17 years:Not at All",0,34
"0900946940",2016,"5 to 17 years:Very Well",84,73.9121099685295
"0900946940",2016,"5 to 17 years:Well",27,39.2810386828047
"0900946940",2016,"65 years and over:Not Well",26,34.6842903920492
"0900946940",2016,"65 years and over:Not at All",0,34
"0900946940",2016,"65 years and over:Very Well",135,76.7528501099471
"0900946940",2016,"65 years and over:Well",28,34.4673758792282
"0900946940",2016,"Total 18 to 64 years Native",3722,235
"0900946940",2016,"Total 5 to 17 years Native",1259,144
"0900946940",2016,"Total 65 years and over Native",1291,140
"0900946940",2016,"Total:Native",6272,309.129422734233
"0900946940",2016,"Total:Not Well",54,61.7170964968379
"0900946940",2016,"Total:Not at All",6,57.2625532088816
"0900946940",2016,"Total:Very Well",830,227.552191815416
"0900946940",2016,"Total:Well",171,84.9588135510378
"0900947535",2016,"18 to 64 years:Not Well",305,115.034777350156
"0900947535",2016,"18 to 64 years:Not at All",35,61.6116872029975
"0900947535",2016,"18 to 64 years:Very Well",3085,448.898652259059
"0900947535",2016,"18 to 64 years:Well",1197,255.127419145806
"0900947535",2016,"5 to 17 years:Not Well",39,68.9420046125727
"0900947535",2016,"5 to 17 years:Not at All",0,56
"0900947535",2016,"5 to 17 years:Very Well",576,174.919981705922
"0900947535",2016,"5 to 17 years:Well",90,66.0908465674332
"0900947535",2016,"65 years and over:Not Well",186,90.6256034462668
"0900947535",2016,"65 years and over:Not at All",80,84.5340168216322
"0900947535",2016,"65 years and over:Very Well",445,119.302137449419
"0900947535",2016,"65 years and over:Well",153,54.8270006474912
"0900947535",2016,"Total 18 to 64 years Native",29698,780
"0900947535",2016,"Total 5 to 17 years Native",6714,510
"0900947535",2016,"Total 65 years and over Native",8386,453
"0900947535",2016,"Total:Native",44798,1036.19930515321
"0900947535",2016,"Total:Not Well",530,161.861051522595
"0900947535",2016,"Total:Not at All",115,118.650747995957
"0900947535",2016,"Total:Very Well",4106,496.326505437701
"0900947535",2016,"Total:Well",1440,269.19138173426
"0900949950",2016,"18 to 64 years:Not Well",540,221.300700405579
"0900949950",2016,"18 to 64 years:Not at All",23,54.4426303552648
"0900949950",2016,"18 to 64 years:Very Well",3451,631.826716750724
"0900949950",2016,"18 to 64 years:Well",784,277.715681948283
"0900949950",2016,"5 to 17 years:Not Well",55,90.9670269933013
"0900949950",2016,"5 to 17 years:Not at All",0,50
"0900949950",2016,"5 to 17 years:Very Well",629,250.794736786879
"0900949950",2016,"5 to 17 years:Well",69,78.1024967590665
"0900949950",2016,"65 years and over:Not Well",298,125.968249967998
"0900949950",2016,"65 years and over:Not at All",85,77.175125526299
"0900949950",2016,"65 years and over:Very Well",392,153.339492629916
"0900949950",2016,"65 years and over:Well",309,133.048863204463
"0900949950",2016,"Total 18 to 64 years Native",15151,699
"0900949950",2016,"Total 5 to 17 years Native",3946,459
"0900949950",2016,"Total 65 years and over Native",3520,339
"0900949950",2016,"Total:Native",22617,902.331978819326
"0900949950",2016,"Total:Not Well",893,270.401553249977
"0900949950",2016,"Total:Not at All",108,106.86440005914
"0900949950",2016,"Total:Very Well",4472,696.861535744369
"0900949950",2016,"Total:Well",1162,317.691674426636
"0900952070",2016,"18 to 64 years:Not Well",3665,498.190726529509
"0900952070",2016,"18 to 64 years:Not at All",1421,395.530024144818
"0900952070",2016,"18 to 64 years:Very Well",19613,1286.03460295592
"0900952070",2016,"18 to 64 years:Well",6090,748.247953555504
"0900952070",2016,"5 to 17 years:Not Well",330,143.798470089219
"0900952070",2016,"5 to 17 years:Not at All",17,56
"0900952070",2016,"5 to 17 years:Very Well",6555,745.633958454147
"0900952070",2016,"5 to 17 years:Well",794,237.840282542718
"0900952070",2016,"65 years and over:Not Well",841,191.512401687201
"0900952070",2016,"65 years and over:Not at All",423,175.991477066362
"0900952070",2016,"65 years and over:Very Well",1053,213.297913726318
"0900952070",2016,"65 years and over:Well",512,143.843665136842
"0900952070",2016,"Total 18 to 64 years Native",57253,1588
"0900952070",2016,"Total 5 to 17 years Native",13194,731
"0900952070",2016,"Total 65 years and over Native",10852,510
"0900952070",2016,"Total:Native",81299,1821.04502964644
"0900952070",2016,"Total:Not Well",4836,552.764868637651
"0900952070",2016,"Total:Not at All",1861,436.523767966877
"0900952070",2016,"Total:Very Well",27221,1501.78260743691
"0900952070",2016,"Total:Well",7396,798.206740136915
"0900953890",2016,"18 to 64 years:Not Well",78,67.5795827154918
"0900953890",2016,"18 to 64 years:Not at All",0,38
"0900953890",2016,"18 to 64 years:Very Well",637,270.521718166952
"0900953890",2016,"18 to 64 years:Well",213,149.171042766349
"0900953890",2016,"5 to 17 years:Not Well",0,38
"0900953890",2016,"5 to 17 years:Not at All",0,38
"0900953890",2016,"5 to 17 years:Very Well",311,206.402519364469
"0900953890",2016,"5 to 17 years:Well",0,38
"0900953890",2016,"65 years and over:Not Well",16,41.9404339510215
"0900953890",2016,"65 years and over:Not at All",0,38
"0900953890",2016,"65 years and over:Very Well",224,175.191323986092
"0900953890",2016,"65 years and over:Well",53,60.6959636219741
"0900953890",2016,"Total 18 to 64 years Native",7896,425
"0900953890",2016,"Total 5 to 17 years Native",1793,298
"0900953890",2016,"Total 65 years and over Native",2571,249
"0900953890",2016,"Total:Native",12260,575.69957443097
"0900953890",2016,"Total:Not Well",94,88.1476034841561
"0900953890",2016,"Total:Not at All",0,65.8179306876173
"0900953890",2016,"Total:Very Well",1172,382.721831099299
"0900953890",2016,"Total:Well",266,165.469030334984
"0900954870",2016,"18 to 64 years:Not Well",187,102.004901843
"0900954870",2016,"18 to 64 years:Not at All",18,47.2863616701476
"0900954870",2016,"18 to 64 years:Very Well",1427,427.890172824757
"0900954870",2016,"18 to 64 years:Well",530,218.029814474993
"0900954870",2016,"5 to 17 years:Not Well",0,44
"0900954870",2016,"5 to 17 years:Not at All",0,44
"0900954870",2016,"5 to 17 years:Very Well",737,253.968501984006
"0900954870",2016,"5 to 17 years:Well",13,43.5086198356142
"0900954870",2016,"65 years and over:Not Well",86,76.4002617796562
"0900954870",2016,"65 years and over:Not at All",0,44
"0900954870",2016,"65 years and over:Very Well",164,80.4798111329792
"0900954870",2016,"65 years and over:Well",144,83.2766473868875
"0900954870",2016,"Total 18 to 64 years Native",12425,513
"0900954870",2016,"Total 5 to 17 years Native",2806,370
"0900954870",2016,"Total 65 years and over Native",4142,290
"0900954870",2016,"Total:Native",19373,695.82253484635
"0900954870",2016,"Total:Not Well",273,134.825813552153
"0900954870",2016,"Total:Not at All",18,78.1536947303197
"0900954870",2016,"Total:Very Well",2328,504.050592698789
"0900954870",2016,"Total:Well",687,237.413142011979
"0900957600",2016,"18 to 64 years:Not Well",160,90.7193474403338
"0900957600",2016,"18 to 64 years:Not at All",0,38
"0900957600",2016,"18 to 64 years:Very Well",773,154.243314279744
"0900957600",2016,"18 to 64 years:Well",324,129.143331225426
"0900957600",2016,"5 to 17 years:Not Well",16,32.2800247831379
"0900957600",2016,"5 to 17 years:Not at All",0,38
"0900957600",2016,"5 to 17 years:Very Well",322,111.009008643443
"0900957600",2016,"5 to 17 years:Well",54,54.9454274712646
"0900957600",2016,"65 years and over:Not Well",22,35.6370593624109
"0900957600",2016,"65 years and over:Not at All",0,38
"0900957600",2016,"65 years and over:Very Well",234,86.8158971617526
"0900957600",2016,"65 years and over:Well",98,54.8361194834208
"0900957600",2016,"Total 18 to 64 years Native",7025,296
"0900957600",2016,"Total 5 to 17 years Native",1883,219
"0900957600",2016,"Total 65 years and over Native",2304,169
"0900957600",2016,"Total:Native",11212,405.139482153986
"0900957600",2016,"Total:Not Well",198,102.674242144756
"0900957600",2016,"Total:Not at All",0,65.8179306876173
"0900957600",2016,"Total:Very Well",1329,208.928217337917
"0900957600",2016,"Total:Well",476,150.678465614699
"0900958300",2016,"18 to 64 years:Not Well",53,63.4586479528204
"0900958300",2016,"18 to 64 years:Not at All",25,52.5737577123797
"0900958300",2016,"18 to 64 years:Very Well",543,177.668230136961
"0900958300",2016,"18 to 64 years:Well",61,60.7536007163361
"0900958300",2016,"5 to 17 years:Not Well",0,38
"0900958300",2016,"5 to 17 years:Not at All",0,38
"0900958300",2016,"5 to 17 years:Very Well",135,93.032252471925
"0900958300",2016,"5 to 17 years:Well",36,46.8828326789242
"0900958300",2016,"65 years and over:Not Well",17,43.8634243989226
"0900958300",2016,"65 years and over:Not at All",0,38
"0900958300",2016,"65 years and over:Very Well",116,77.4725757929862
"0900958300",2016,"65 years and over:Well",0,38
"0900958300",2016,"Total 18 to 64 years Native",6976,317
"0900958300",2016,"Total 5 to 17 years Native",2410,242
"0900958300",2016,"Total 65 years and over Native",1869,189
"0900958300",2016,"Total:Native",11255,441.332074519856
"0900958300",2016,"Total:Not Well",70,85.9941858499748
"0900958300",2016,"Total:Not at All",25,75.17978451685
"0900958300",2016,"Total:Very Well",794,214.995348786898
"0900958300",2016,"Total:Well",97,85.6329375882902
"0900962290",2016,"18 to 64 years:Not Well",25,38.4577690460588
"0900962290",2016,"18 to 64 years:Not at All",0,34
"0900962290",2016,"18 to 64 years:Very Well",354,118.970584599724
"0900962290",2016,"18 to 64 years:Well",81,69.792549745657
"0900962290",2016,"5 to 17 years:Not Well",0,34
"0900962290",2016,"5 to 17 years:Not at All",0,34
"0900962290",2016,"5 to 17 years:Very Well",33,50.4777178564959
"0900962290",2016,"5 to 17 years:Well",19,39.9499687108764
"0900962290",2016,"65 years and over:Not Well",12,36.1662826400502
"0900962290",2016,"65 years and over:Not at All",0,34
"0900962290",2016,"65 years and over:Very Well",66,51.720402163943
"0900962290",2016,"65 years and over:Well",52,90.9010450985026
"0900962290",2016,"Total 18 to 64 years Native",5630,288
"0900962290",2016,"Total 5 to 17 years Native",1507,245
"0900962290",2016,"Total 65 years and over Native",1634,140
"0900962290",2016,"Total:Native",8771,403.198462298655
"0900962290",2016,"Total:Not Well",37,62.7933117457584
"0900962290",2016,"Total:Not at All",0,58.8897274573418
"0900962290",2016,"Total:Very Well",453,139.201293097442
"0900962290",2016,"Total:Well",152,121.36721138759
"0900967610",2016,"18 to 64 years:Not Well",77,68.2788400604463
"0900967610",2016,"18 to 64 years:Not at All",0,38
"0900967610",2016,"18 to 64 years:Very Well",1367,348.318819474343
"0900967610",2016,"18 to 64 years:Well",474,216.614865602525
"0900967610",2016,"5 to 17 years:Not Well",28,57.3759531511242
"0900967610",2016,"5 to 17 years:Not at All",0,38
"0900967610",2016,"5 to 17 years:Very Well",364,184.30138360848
"0900967610",2016,"5 to 17 years:Well",77,89.2860571421989
"0900967610",2016,"65 years and over:Not Well",50,66.1135387042624
"0900967610",2016,"65 years and over:Not at All",22,47.3180726572839
"0900967610",2016,"65 years and over:Very Well",124,66.7982035686589
"0900967610",2016,"65 years and over:Well",79,65.1613382305796
"0900967610",2016,"Total 18 to 64 years Native",8583,491
"0900967610",2016,"Total 5 to 17 years Native",2496,366
"0900967610",2016,"Total 65 years and over Native",1845,214
"0900967610",2016,"Total:Native",12924,648.71642495007
"0900967610",2016,"Total:Not Well",155,111.018016555873
"0900967610",2016,"Total:Not at All",22,71.6030725597722
"0900967610",2016,"Total:Very Well",1855,399.693632673827
"0900967610",2016,"Total:Well",630,243.187170714246
"0900969640",2016,"18 to 64 years:Not Well",8,34.6987031457949
"0900969640",2016,"18 to 64 years:Not at All",0,38
"0900969640",2016,"18 to 64 years:Very Well",701,206.625264670127
"0900969640",2016,"18 to 64 years:Well",211,118.304691369362
"0900969640",2016,"5 to 17 years:Not Well",0,38
"0900969640",2016,"5 to 17 years:Not at All",0,38
"0900969640",2016,"5 to 17 years:Very Well",275,154.732026419872
"0900969640",2016,"5 to 17 years:Well",15,42.5675933075855
"0900969640",2016,"65 years and over:Not Well",51,55.7494394590654
"0900969640",2016,"65 years and over:Not at All",3,33.8673884437522
"0900969640",2016,"65 years and over:Very Well",230,75.4652237789036
"0900969640",2016,"65 years and over:Well",135,117.957619508025
"0900969640",2016,"Total 18 to 64 years Native",9012,323
"0900969640",2016,"Total 5 to 17 years Native",2988,299
"0900969640",2016,"Total 65 years and over Native",5091,307
"0900969640",2016,"Total:Native",17091,536.636748648469
"0900969640",2016,"Total:Not Well",59,75.8683069535626
"0900969640",2016,"Total:Not at All",3,63.521649852629
"0900969640",2016,"Total:Very Well",1206,268.944232137445
"0900969640",2016,"Total:Well",361,172.400696054279
"0900978740",2016,"18 to 64 years:Not Well",488,206.521185353949
"0900978740",2016,"18 to 64 years:Not at All",36,45.6289381861993
"0900978740",2016,"18 to 64 years:Very Well",2909,473.481784232509
"0900978740",2016,"18 to 64 years:Well",678,180.554700852678
"0900978740",2016,"5 to 17 years:Not Well",8,45.8257569495584
"0900978740",2016,"5 to 17 years:Not at All",0,50
"0900978740",2016,"5 to 17 years:Very Well",570,214.8324928869
"0900978740",2016,"5 to 17 years:Well",80,56.6921511322334
"0900978740",2016,"65 years and over:Not Well",172,83.9225833730111
"0900978740",2016,"65 years and over:Not at All",70,64.4437739428721
"0900978740",2016,"65 years and over:Very Well",593,175.085693304736
"0900978740",2016,"65 years and over:Well",169,71.014083110324
"0900978740",2016,"Total 18 to 64 years Native",24470,722
"0900978740",2016,"Total 5 to 17 years Native",5375,487
"0900978740",2016,"Total 65 years and over Native",7571,347
"0900978740",2016,"Total:Native",37416,937.476399702947
"0900978740",2016,"Total:Not Well",668,227.582951909848
"0900978740",2016,"Total:Not at All",106,93.4612219051303
"0900978740",2016,"Total:Very Well",4072,548.628289463823
"0900978740",2016,"Total:Well",927,202.131145546648
"0900980070",2016,"18 to 64 years:Not Well",3490,411.116771732801
"0900980070",2016,"18 to 64 years:Not at All",1801,434.094459766535
"0900980070",2016,"18 to 64 years:Very Well",16521,1101.47809783037
"0900980070",2016,"18 to 64 years:Well",5735,695.611242002313
"0900980070",2016,"5 to 17 years:Not Well",331,185.386083620103
